fullVisitorId,type,date,visitnumber,visitstarttime,session_duration,country,channel,campaign,keyword,source,medium,device,currency,sale_type,navBar_chat_icon,started_chat,navBar_our_cars,navBar_open_menu,clicked_in_menu,signed_in,cdp_back_link,cdp_floating_cta,cdp_view_all_features,cdp_expand_accordion,cdp_semiConductor_info,cdp_main_cta,cdp_customise_car,cdp_footer_info,cdp_request_callback
2059211995729361840,cdp,2022-06-18,2,1655567052,126,United Kingdom,Social,cbv_uk_fb_test_prospecting_cadence,(not set),facebook,social,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324333284651835808,cdp,2022-06-18,1,1655579041,94,United Kingdom,Social,cbv_uk_fb_test_prospecting_cadence,(not set),facebook,social,tablet,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136420943642323908,cdp,2022-06-18,1,1655532484,285,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6822795841886893184,cdp,2022-06-18,1,1655583872,534,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8807908547614324644,cdp,2022-06-18,1,1655551908,912,United Kingdom,Paid Search,cbv_uk_brand_search,(not set),google,paidsearch,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
681949570268286794,cdp,2022-05-28,1,1653755722,886,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
168813583847214599,cdp,2022-05-11,3,1652289994,603,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
168813583847214599,cdp,2022-05-11,5,1652297797,834,United Kingdom,Paid Search,volvo_uk_fleet_rng_cat_bgn_alon_mxd_eng_brand,volvo bik,google,cpc,mobile,gbp,subscription,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
168813583847214599,cdp,2022-05-12,7,1652358704,2386,United Kingdom,Volvo,(not set),(not set),volvocars.findvehicles.co.uk,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
168813583847214599,cdp,2022-05-12,6,1652358155,368,United Kingdom,Paid Search,volvo_uk_fleet_rng_cat_bgn_alon_mxd_eng_brand,volvo bik,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168813583847214599,cdp,2022-05-09,1,1652116999,809,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168813583847214599,cdp,2022-05-11,5,1652297797,834,United Kingdom,Paid Search,volvo_uk_fleet_rng_cat_bgn_alon_mxd_eng_brand,volvo bik,google,cpc,mobile,gbp,subscription,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
168813583847214599,cdp,2022-05-11,3,1652289994,603,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7120656359266481536,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722131294392360927,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500796196472012885,order_submit,2022-02-05,98,1644054155,1582,Sweden,Referral,(not set),(not set),s0.2mdn.net,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2021-10-25,33,1635144807,283,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2022-02-14,110,1644855112,1753,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4500796196472012885,order_submit,2022-02-15,113,1644936179,2036,Sweden,Organic Search,(not set),(not provided),google,organic,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4500796196472012885,order_submit,2022-02-20,121,1645353783,4398,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
4500796196472012885,order_submit,2022-02-22,128,1645527178,325,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2022-02-22,127,1645521375,2284,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2022-02-23,133,1645632869,893,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2022-03-02,136,1646210234,1079,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4500796196472012885,order_submit,2022-03-07,147,1646651322,231,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4500796196472012885,order_submit,2022-03-16,165,1647427804,3999,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500796196472012885,order_submit,2022-03-30,190,1648643650,2741,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8046936863532778112,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041082855682002909,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197520523973502611,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346933064582687036,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850173759884740100,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080392369251657666,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264132364265172234,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267544161911954874,cc,2022-06-15,1,1655299514,68,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941081324112931043,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988398334567919935,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398895898376919683,cc,2022-06-18,1,1655560835,381,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4671931723912453340,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802290041544833702,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028960020075453257,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264781564597948048,cc,2022-04-21,159,1650532659,2509,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5264781564597948048,cc,2022-01-19,9,1642580523,131,Sweden,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,sek,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5280584862417127324,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194021328215057217,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562079667337292994,clp,2022-05-14,1,1652550850,1319,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,volvo xc40,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599518214356662010,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815504079493673373,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089456515462143171,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419296156832567876,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481120965518431991,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538152139728265965,clp,2022-05-14,5,1652518976,203,Germany,Paid Search,cbv_de_brand_search,(not set),google,paidsearch,desktop,eur,subscription,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
265821227023557747,clp,2022-05-14,1,1652515953,219,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),outbrain,native,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3336019478344355557,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334041154762955129,cdp,2022-06-18,80,1655549335,584,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-06-18,78,1655546765,1457,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-06-18,83,1655559677,113,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-05-13,65,1652446655,1383,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-05-15,67,1652619295,167,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2334041154762955129,cdp,2022-05-29,69,1653828350,649,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-05-29,71,1653830654,2528,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2334041154762955129,cdp,2022-06-12,77,1655045207,419,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334041154762955129,cdp,2022-06-12,74,1655039266,381,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2334041154762955129,cdp,2022-02-05,44,1644077203,330,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-02-09,46,1644417180,1823,United Kingdom,Volvo,(not set),(not set),konduct-gb.volvocars.biz,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
2334041154762955129,cdp,2022-02-26,50,1645887490,84,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334041154762955129,cdp,2022-02-26,49,1645875378,2200,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2334041154762955129,cdp,2022-03-01,52,1646131018,88,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-03-01,56,1646153361,35,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334041154762955129,cdp,2022-03-01,54,1646142940,669,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334041154762955129,cdp,2022-03-08,59,1646751416,3385,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2334041154762955129,cdp,2022-03-12,60,1647087365,1611,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
2334041154762955129,cdp,2022-01-04,31,1641311751,254,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_bgn_alon_mxd_eng,volvo configurator uk,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-03-23,61,1648039945,624,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2334041154762955129,cdp,2022-03-25,62,1648211739,558,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-04-02,63,1648903974,179,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2334041154762955129,cdp,2022-01-07,32,1641558518,1303,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_bgn_alon_mxd_eng,volvo uk,bing,cpc,desktop,gbp,subscription,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
2334041154762955129,cdp,2022-01-11,34,1641915521,100,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2334041154762955129,cdp,2022-01-18,37,1642511631,155,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-01-18,35,1642503929,2089,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2334041154762955129,cdp,2022-01-23,40,1642946158,1218,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2334041154762955129,cdp,2022-02-02,43,1643815804,281,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334041154762955129,cdp,2022-02-02,42,1643794295,1667,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2334041154762955129,cdp,2022-02-02,41,1643790313,988,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2575147338753207782,cdp,2022-06-18,1,1655533032,217,United Kingdom,Direct,(not set),(not set),(direct),(none),desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5124534832103973639,cdp,2022-06-18,5,1655586324,232,United Kingdom,Direct,(not set),(not set),(direct),(none),mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294669195538734573,cdp,2022-06-18,1,1655578093,3131,United Kingdom,Organic Search,(not set),(not provided),yahoo,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832061795411559305,cdp,2022-06-18,1,1655571337,1280,United Kingdom,Direct,(not set),(not set),(direct),(none),mobile,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5592074032663079600,cdp,2022-05-28,1,1653713583,147,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6356763703844296,cdp,2022-05-28,3,1653738757,362,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576487650858790328,cdp,2022-05-28,1,1653763511,1545,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1628627711680100434,cdp,2022-05-11,2,1652293266,498,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),taboola,native,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1628627711680100434,cdp,2022-05-11,2,1652293266,498,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),taboola,native,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2417820964415609143,cdp,2022-05-11,1,1652300088,201,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2417820964415609143,cdp,2022-05-11,1,1652300088,201,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4418451752055742037,cdp,2022-05-11,1,1652301397,254,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4418451752055742037,cdp,2022-05-11,1,1652301397,254,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4792184224012274280,cdp,2022-05-11,1,1652263527,167,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),outbrain,native,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4792184224012274280,cdp,2022-05-11,1,1652263527,167,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),outbrain,native,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545675622377595213,cdp,2022-05-11,3,1652299444,2184,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
545675622377595213,cdp,2022-05-11,3,1652299444,2184,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6569828019110412191,cdp,2022-05-11,1,1652293536,156,Germany,Paid Search,cbv_de_subscription_search,(not set),google,paidsearch,mobile,eur,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6569828019110412191,cdp,2022-05-11,1,1652293536,156,Germany,Paid Search,cbv_de_subscription_search,(not set),google,paidsearch,mobile,eur,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6258219792355879006,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107454285490333949,order_submit,2021-05-08,2,1620499906,1441,United Kingdom,Direct,(not set),(not set),(direct),(none),desktop,gbp,subscription,0,0,0,0,0,,0,0,0,1,0,1,0,0,0
3325002874325563162,order_submit,2021-09-29,1,1632892698,491,United Kingdom,Social,cbv_uk_fb_always-on_prospecting_cell_a_september,(not set),facebook,social,mobile,gbp,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
6793565801986265333,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7669018787026519920,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639271901851535342,order_submit,2021-06-08,1,1623181294,191,Germany,Paid Search,de_range_consideration-action_brd_alon_exa_volvo,volvo,google,cpc,desktop,eur,subscription,0,0,0,0,0,,1,0,0,0,0,0,0,0,0
639271901851535342,order_submit,2021-08-02,4,1627934075,1034,Germany,Paid Search,de_range_consideration-action_brd_alon_exa_volvo,volvo,google,cpc,desktop,eur,subscription,0,0,0,0,0,,0,0,1,1,0,1,0,0,0
639271901851535342,order_submit,2021-08-02,3,1627885541,204,Germany,Paid Search,de_range_consideration-action_brd_alon_exa_volvo,volvo,google,cpc,desktop,eur,subscription,0,0,0,0,0,,1,0,1,1,0,0,0,0,0
639271901851535342,order_submit,2021-08-03,5,1627972669,715,Germany,Paid Search,de_range_consideration-action_brd_alon_exa_volvo,volvo,google,cpc,desktop,eur,subscription,0,0,0,1,1,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-02-05,150,1644059603,427,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119332021497475189,order_submit,2022-02-07,151,1644237239,433,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-10-21,96,1634804904,283,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2021-10-28,101,1635429248,273,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2021-11-08,108,1636356984,1206,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-11-09,112,1636464494,142,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-11-10,113,1636538181,299,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-11-12,119,1636705440,171,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-11-13,121,1636805979,1507,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-02-14,153,1644850020,212,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2022-02-19,156,1645275594,105,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119332021497475189,order_submit,2022-02-19,155,1645272226,534,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-02-22,158,1645536029,76,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-02-25,161,1645802515,798,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-01,163,1646141963,31,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-02,165,1646223517,2694,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-05,168,1646481073,1031,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-09,172,1646835109,269,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
119332021497475189,order_submit,2022-03-11,173,1647002808,2521,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-14,174,1647244828,350,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
119332021497475189,order_submit,2022-03-14,176,1647269650,136,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-15,178,1647341926,348,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
119332021497475189,order_submit,2022-03-15,177,1647336601,297,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-19,183,1647690654,1785,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-12-16,129,1639666700,120,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-06-09,38,1623226924,662,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
119332021497475189,order_submit,2021-06-26,45,1624702814,1190,Norway,Organic Search,(not set),(not provided),google,organic,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2021-06-26,43,1624697847,59,Norway,Organic Search,(not set),(not provided),google,organic,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2022-03-24,190,1648131882,1070,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-25,191,1648205920,214,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-31,195,1648722257,242,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-03-31,194,1648707724,568,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2022-04-06,200,1649238908,137,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119332021497475189,order_submit,2021-07-09,48,1625819438,281,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
119332021497475189,order_submit,2021-07-28,52,1627474368,2127,Norway,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,nok,subscription,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
